date,avg_uncorrected_pressure,avg_corrected_pressure
11/04/2007,1.05,1.05
12/04/2007,0.92778,0.92778
13/04/2007,0.69444,0.71111
14/04/2007,0.91667,0.91667
15/04/2007,0.72083,0.72083
16/04/2007,1.1875,1.1875
17/04/2007,1.75833,1.75833
18/04/2007,1.03889,1.03889
19/04/2007,1.04444,1.04444
20/04/2007,0.85,0.99545
21/04/2007,0.86667,0.86667
22/04/2007,0.58,0.58
23/04/2007,1.09444,1.09444
24/04/2007,0.975,0.975
25/04/2007,0.84167,0.84167
26/04/2007,1.10833,1.10833
27/04/2007,0.72083,0.7573
28/04/2007,0.55,0.55
29/04/2007,1.13333,1.13333
30/04/2007,0.88333,0.89653
01/05/2007,0.75556,0.75556
02/05/2007,0.76667,0.77305
03/05/2007,0.69444,0.70865
04/05/2007,0.56667,0.56667
05/05/2007,0.425,0.425
06/05/2007,1.21667,1.21667
07/05/2007,1.40833,1.40833
08/05/2007,0.93333,0.99082
09/05/2007,1,1
10/05/2007,0.575,0.575
11/05/2007,0.55833,0.55833
12/05/2007,0.43333,0.43333
14/05/2007,0.75556,0.75556
15/05/2007,1.09167,1.09167
16/05/2007,1.03333,1.10339
17/05/2007,1.075,1.075
18/05/2007,1.2,1.2
19/05/2007,0.8,0.81442
21/05/2007,0.72222,0.8345
22/05/2007,0.625,0.625
23/05/2007,0.57083,0.59902
24/05/2007,0.72778,0.74246
25/05/2007,0.74333,0.74333
26/05/2007,0.95833,0.96282
27/05/2007,1.1,1.17
28/05/2007,1.00833,1.00833
29/05/2007,0.95833,0.95833
30/05/2007,1.06667,1.06667
31/05/2007,1.09167,1.09167
01/06/2007,1.11667,1.16373
02/06/2007,0.7125,0.73889
03/06/2007,0.91667,0.91667
04/06/2007,0.80556,0.80556
05/06/2007,0.86111,0.86111
06/06/2007,0.49667,0.54373
07/06/2007,0.81111,0.81111
08/06/2007,0.95,0.95
09/06/2007,0.725,0.725
10/06/2007,0.75556,0.75556
11/06/2007,0.5875,0.5875
12/06/2007,0.91667,0.99609
13/06/2007,0.67917,0.72452
14/06/2007,0.52083,0.63426
15/06/2007,1.025,1.07309
16/06/2007,0.8,0.89565
17/06/2007,0.85,1.12975
18/06/2007,0.86667,1.03211
19/06/2007,0.73333,0.74116
20/06/2007,0.73333,0.77853
21/06/2007,0.88333,0.88333
22/06/2007,0.54667,0.54667
23/06/2007,0.575,0.64583
24/06/2007,0.59167,0.6125
25/06/2007,0.94444,0.94444
26/06/2007,0.925,0.925
27/06/2007,0.79444,0.86366
28/06/2007,0.90556,0.90556
29/06/2007,1.28333,1.28333
30/06/2007,1.10556,1.10556
01/07/2007,1.425,1.425
02/07/2007,0.8375,0.8375
03/07/2007,0.66111,0.66111
04/07/2007,0.68333,0.72761
05/07/2007,0.53333,0.53333
06/07/2007,0.5875,0.5875
07/07/2007,0.975,0.975
08/07/2007,1.10833,1.17813
09/07/2007,0.63667,0.63667
10/07/2007,0.51333,0.51333
11/07/2007,0.72917,0.72917
12/07/2007,0.70667,0.70667
13/07/2007,0.51111,0.51111
14/07/2007,0.82778,0.82778
15/07/2007,1.03333,1.03333
16/07/2007,0.99167,1.0017
17/07/2007,0.50333,0.50333
18/07/2007,0.67083,0.67083
19/07/2007,0.91111,0.91111
20/07/2007,0.79444,0.80456
21/07/2007,0.65,0.70417
22/07/2007,0.43333,0.46667
23/07/2007,0.48611,0.48611
24/07/2007,0.65,0.65
25/07/2007,0.74444,0.83889
26/07/2007,0.925,0.925
27/07/2007,0.89167,0.89167
28/07/2007,0.39722,0.42108
29/07/2007,0.58333,0.61552
30/07/2007,0.48,0.48
31/07/2007,0.76667,0.76667
01/08/2007,0.79167,0.79167
02/08/2007,1.73333,1.73333
03/08/2007,0.76667,0.76667
04/08/2007,0.6,0.6
05/08/2007,0.57667,0.57667
06/08/2007,0.79167,0.79167
07/08/2007,0.91111,0.91111
08/08/2007,0.90556,0.90556
09/08/2007,0.76111,0.76111
10/08/2007,0.85,0.85
11/08/2007,0.90833,0.97212
12/08/2007,0.85,0.85
13/08/2007,0.74167,0.74167
14/08/2007,0.68333,0.68333
15/08/2007,0.88333,0.88333
16/08/2007,0.72222,0.72222
17/08/2007,0.775,0.775
18/08/2007,1.01667,1.01667
19/08/2007,1.00556,1.00556
20/08/2007,1.15833,1.15833
21/08/2007,0.67917,0.67917
22/08/2007,0.6625,0.6625
23/08/2007,1.08333,1.08333
24/08/2007,1.075,1.075
25/08/2007,0.49722,0.49722
26/08/2007,1.11667,1.11667
27/08/2007,0.88889,0.88889
28/08/2007,0.88333,0.88333
29/08/2007,0.79583,0.79583
30/08/2007,0.55417,0.55417
31/08/2007,0.73889,0.73889
02/09/2007,0.78889,0.78889
03/09/2007,1.175,1.175
04/09/2007,1.00833,1.00833
05/09/2007,0.6875,0.6875
06/09/2007,0.66667,0.71686
07/09/2007,0.54333,0.54333
08/09/2007,0.78333,0.78333
09/09/2007,0.9,0.9
10/09/2007,1.54167,1.54167
11/09/2007,1.14167,1.14167
12/09/2007,1.18333,1.18333
13/09/2007,0.95556,0.95556
14/09/2007,0.875,0.875
15/09/2007,1.06667,1.06667
16/09/2007,0.6125,0.6125
17/09/2007,0.93333,0.93333
18/09/2007,1.03333,1.03333
19/09/2007,0.74444,0.76151
20/09/2007,1.00833,1.18497
21/09/2007,0.85,0.91195
23/09/2007,0.61667,0.61667
24/09/2007,0.78889,0.85715
25/09/2007,0.88333,0.88333
26/09/2007,0.57333,0.57333
27/09/2007,0.88333,0.88333
28/09/2007,0.67083,0.67083
29/09/2007,0.45,0.53889
30/09/2007,0.76667,0.76667
01/10/2007,0.64583,0.64583
02/10/2007,0.66667,0.67262
03/10/2007,0.95,0.95
04/10/2007,0.95,0.95
05/10/2007,1.1575,1.23568
06/10/2007,0.95,0.95
07/10/2007,1.00833,1.08852
08/10/2007,1.11667,1.11667
09/10/2007,0.89167,0.89167
10/10/2007,0.91667,0.91667
11/10/2007,0.78889,0.78889
12/10/2007,1.15,1.15
14/10/2007,0.75556,0.86389
15/10/2007,0.5375,0.54293
16/10/2007,0.51333,0.51333
17/10/2007,1.00833,1.00833
18/10/2007,1.08333,1.08333
19/10/2007,0.57083,0.64406
21/10/2007,1.1,1.1
22/10/2007,0.86667,0.86667
23/10/2007,1.64167,1.64167
24/10/2007,1.07222,1.07222
25/10/2007,1.15,1.18119
26/10/2007,1.025,1.025
27/10/2007,0.90833,0.90833
28/10/2007,0.93333,0.93333
29/10/2007,0.69167,0.69167
30/10/2007,0.69444,0.69444
31/10/2007,0.91667,0.99516
01/11/2007,0.85556,0.85556
02/11/2007,0.78889,0.78889
04/11/2007,1.23333,1.23333
05/11/2007,1.075,1.075
06/11/2007,0.94444,0.94444
07/11/2007,0.84444,0.84444
08/11/2007,0.60417,0.60417
09/11/2007,0.95833,0.95833
10/11/2007,0.7,0.7
11/11/2007,0.95,0.95
12/11/2007,0.62,0.62
13/11/2007,0.9,0.9
14/11/2007,0.6,0.6
15/11/2007,0.91667,0.91667
16/11/2007,0.975,0.975
17/11/2007,1.06667,1.06667
18/11/2007,1.01667,1.01667
19/11/2007,1.20833,1.20833
20/11/2007,1.13333,1.13333
21/11/2007,1.01667,1.01667
22/11/2007,0.8,0.8
23/11/2007,0.83333,0.83333
24/11/2007,1.01667,1.01667
25/11/2007,0.75,0.75
26/11/2007,0.95833,0.998
27/11/2007,0.825,1.02631
28/11/2007,0.73333,0.83471
29/11/2007,1.08333,1.15595
30/11/2007,0.6875,0.6875
01/12/2007,0.86667,0.86667
02/12/2007,1.16667,1.16667
03/12/2007,0.58667,0.58667
04/12/2007,0.975,0.975
05/12/2007,0.73333,0.73333
06/12/2007,0.85,0.85
07/12/2007,0.83889,0.83889
08/12/2007,1.16667,1.16667
09/12/2007,1.14583,1.14583
10/12/2007,0.71667,0.71667
11/12/2007,1.03333,1.03333
12/12/2007,1.10833,1.10833
13/12/2007,0.99444,0.99444
14/12/2007,0.94167,0.94167
15/12/2007,0.88889,0.89213
16/12/2007,0.81667,0.81667
17/12/2007,0.82083,0.82083
18/12/2007,0.71111,0.71111
19/12/2007,0.80833,0.80833
20/12/2007,0.77778,0.77778
21/12/2007,0.89444,0.89444
22/12/2007,0.81111,0.81111
23/12/2007,0.93333,0.93333
24/12/2007,1.00833,1.00833
25/12/2007,0.64167,0.64167
26/12/2007,0.92778,0.92778
27/12/2007,1.58333,1.58333
28/12/2007,0.96111,0.96111
29/12/2007,1.25,1.25
30/12/2007,0.83333,0.83333
31/12/2007,1.15833,1.15833
01/01/2008,0.63889,0.63889
02/01/2008,1.00556,1.00556
03/01/2008,0.875,0.875
04/01/2008,0.71,0.71
05/01/2008,1.41667,1.41667
06/01/2008,1.51667,1.52217
07/01/2008,1.79167,1.79167
08/01/2008,1.08333,1.08333
09/01/2008,0.91111,0.92251
10/01/2008,0.78333,0.89556
11/01/2008,0.85,0.86147
12/01/2008,1.21667,1.21667
13/01/2008,1.05,1.05
14/01/2008,1.25833,1.25833
15/01/2008,0.99167,0.99167
16/01/2008,1.275,1.275
17/01/2008,1.025,1.025
18/01/2008,1.26667,1.26667
19/01/2008,1.32778,1.33522
20/01/2008,0.93889,0.94282
21/01/2008,1.06111,1.08834
22/01/2008,0.86667,0.9239
23/01/2008,1.06667,1.28399
24/01/2008,1.16667,1.23795
25/01/2008,1.125,1.1507
26/01/2008,1.07222,1.0797
27/01/2008,0.7125,0.79978
28/01/2008,1.66667,1.66667
29/01/2008,0.96667,0.96667
30/01/2008,1.25833,1.3243
31/01/2008,1.24167,1.24167
01/02/2008,0.95,0.95
02/02/2008,1.175,1.175
03/02/2008,1.03889,1.05477
04/02/2008,1.41667,1.43446
05/02/2008,1.19444,1.19444
06/02/2008,0.67,0.67
07/02/2008,0.95,0.95
08/02/2008,0.86111,0.86111
09/02/2008,1.25,1.25
10/02/2008,1.21667,1.21667
11/02/2008,0.86111,0.86111
12/02/2008,1.14167,1.14167
13/02/2008,0.92778,1.05464
14/02/2008,0.91111,0.91111
15/02/2008,0.90556,0.90556
16/02/2008,0.75,0.75
17/02/2008,0.9,0.9
18/02/2008,0.7,0.7
19/02/2008,1.42083,1.42083
20/02/2008,1.275,1.275
21/02/2008,0.95556,0.95556
22/02/2008,0.91667,0.91667
23/02/2008,1.13333,1.13333
24/02/2008,1.15,1.15
25/02/2008,0.85556,0.85556
26/02/2008,0.76111,0.76111
27/02/2008,0.975,0.975
28/02/2008,0.6,0.6
29/02/2008,1,1
01/03/2008,0.85556,0.92342
02/03/2008,0.70417,0.75873
03/03/2008,0.67667,0.72239
04/03/2008,1.65833,1.65833
05/03/2008,1.27778,1.27778
06/03/2008,0.70833,0.70833
07/03/2008,0.87778,0.87778
08/03/2008,0.75556,0.75556
10/03/2008,1.01667,1.01667
11/03/2008,0.85,0.85
12/03/2008,1.10833,1.10833
13/03/2008,0.88333,0.88333
14/03/2008,0.85,0.85
15/03/2008,0.5,0.5
16/03/2008,0.87222,0.87222
17/03/2008,1.14167,1.14167
18/03/2008,1.35833,1.35833
19/03/2008,1.11667,1.11667
20/03/2008,0.65833,0.65833
21/03/2008,0.8125,0.8125
22/03/2008,1.05,1.06931
23/03/2008,0.7,0.7952
24/03/2008,0.78333,0.78333
25/03/2008,0.6625,0.6625
26/03/2008,1.13333,1.13333
27/03/2008,0.9,0.9
28/03/2008,1.05833,1.05833
29/03/2008,0.85,0.85338
30/03/2008,0.7,0.7
31/03/2008,0.43542,0.43542
01/04/2008,1.03333,1.03333
02/04/2008,0.85,0.85
03/04/2008,0.77083,0.77083
04/04/2008,1.41667,1.41667
05/04/2008,0.94167,0.94167
07/04/2008,1.03333,1.03333
08/04/2008,0.85556,0.85556
09/04/2008,0.77222,0.77222
10/04/2008,0.77333,0.77333
11/04/2008,0.87222,0.87222
12/04/2008,1.03333,1.03333
13/04/2008,0.84167,0.84167
14/04/2008,1.20833,1.20833
15/04/2008,0.98333,0.98333
16/04/2008,0.8,0.8
17/04/2008,0.98333,0.98333
18/04/2008,0.875,0.875
19/04/2008,0.53333,0.53333
20/04/2008,1.06667,1.06667
21/04/2008,1.31667,1.32766
22/04/2008,0.7375,0.7375
23/04/2008,1.11667,1.13251
24/04/2008,0.80833,0.87572
25/04/2008,0.40208,0.40208
26/04/2008,1.03333,1.03333
27/04/2008,1.17778,1.17778
28/04/2008,0.97778,0.97778
29/04/2008,1.11667,1.11667
30/04/2008,0.49333,0.49333
01/05/2008,1.03333,1.03333
02/05/2008,0.67222,0.67222
03/05/2008,0.83333,0.83333
04/05/2008,0.45333,0.47609
05/05/2008,1.01667,1.01667
06/05/2008,1.175,1.175
07/05/2008,1.26667,1.26667
08/05/2008,1.16667,1.16667
09/05/2008,0.825,0.825
10/05/2008,0.88333,0.99482
11/05/2008,0.85,0.85
12/05/2008,1.08333,1.08333
13/05/2008,1.03333,1.03333
14/05/2008,1.30833,1.30833
15/05/2008,0.63333,0.75179
16/05/2008,0.67222,0.78981
17/05/2008,1.31667,1.49133
18/05/2008,0.51667,0.51667
19/05/2008,0.95,0.95
20/05/2008,1.03333,1.03333
21/05/2008,0.94167,0.94523
22/05/2008,0.99167,1.07632
23/05/2008,0.96111,0.96111
24/05/2008,0.84444,0.84444
25/05/2008,0.81667,0.81667
26/05/2008,0.88333,0.88333
27/05/2008,0.86667,0.86667
28/05/2008,1.25,1.30333
29/05/2008,0.61667,0.61667
30/05/2008,0.51389,0.51944
31/05/2008,1.18333,1.18333
01/06/2008,1.26667,1.26667
02/06/2008,1.00833,1.00833
03/06/2008,0.70333,0.70333
04/06/2008,0.71,0.71
05/06/2008,0.75556,0.75556
06/06/2008,0.65,0.90167
07/06/2008,0.94167,0.94167
08/06/2008,0.53889,0.53889
09/06/2008,1.03333,1.03333
10/06/2008,0.61667,0.61667
11/06/2008,0.98333,0.98333
12/06/2008,0.8375,0.8375
13/06/2008,1.31111,1.36318
14/06/2008,0.56667,0.56667
16/06/2008,0.85,0.85
17/06/2008,0.71111,0.7184
18/06/2008,1.075,1.075
19/06/2008,0.65,0.65
20/06/2008,0.875,0.93628
21/06/2008,1.1,1.1
22/06/2008,1.01667,1.01667
23/06/2008,0.875,0.875
24/06/2008,0.53056,0.54222
25/06/2008,0.825,0.825
26/06/2008,0.95,0.95
27/06/2008,0.87778,0.87778
28/06/2008,0.83889,0.83889
29/06/2008,0.91667,0.91667
30/06/2008,0.625,0.68792
01/07/2008,0.63889,0.75246
02/07/2008,0.58667,0.62633
03/07/2008,0.68333,0.68333
04/07/2008,0.94167,0.94167
05/07/2008,0.67083,0.67083
06/07/2008,0.59667,0.59667
07/07/2008,1.18333,1.18333
08/07/2008,0.69444,0.69444
09/07/2008,0.69444,0.8185
10/07/2008,0.87778,0.87778
11/07/2008,1.03333,1.03333
12/07/2008,0.81111,0.88667
13/07/2008,0.95833,1.03283
14/07/2008,1.1,1.26205
15/07/2008,1.20833,1.20833
16/07/2008,0.86667,0.91058
17/07/2008,0.42667,0.42667
18/07/2008,0.55833,0.55833
19/07/2008,0.93333,0.93333
20/07/2008,0.85833,0.85833
21/07/2008,0.71667,0.71667
22/07/2008,0.475,0.54167
23/07/2008,0.85,1.39451
24/07/2008,0.60556,0.60556
25/07/2008,0.975,0.975
26/07/2008,0.88333,0.88333
27/07/2008,0.85,0.85
28/07/2008,0.89167,1.29023
29/07/2008,0.7,0.7
30/07/2008,0.84444,0.86294
31/07/2008,0.76667,0.76667
01/08/2008,0.72222,0.72222
02/08/2008,0.975,1.03833
03/08/2008,0.83333,0.9596
04/08/2008,0.65417,0.65417
05/08/2008,0.775,0.775
06/08/2008,0.95,0.95
07/08/2008,0.98333,0.98333
08/08/2008,1.00833,1.00833
09/08/2008,1.03333,1.03333
10/08/2008,0.775,0.775
11/08/2008,1.275,1.275
12/08/2008,1.14167,1.14167
13/08/2008,0.675,0.675
14/08/2008,0.72222,0.72222
15/08/2008,0.7125,0.76895
16/08/2008,1.10833,1.10833
17/08/2008,0.93333,0.93333
18/08/2008,0.90556,0.90556
19/08/2008,0.90833,0.90833
20/08/2008,1.06667,1.06667
21/08/2008,1.01667,1.01667
22/08/2008,0.69,0.69
23/08/2008,1.3,1.3
24/08/2008,1.26667,1.26667
25/08/2008,1.05,1.05
26/08/2008,0.67,0.67
27/08/2008,2.04167,2.04167
28/08/2008,1.68333,1.68333
29/08/2008,0.91667,0.91667
30/08/2008,0.9,0.9
31/08/2008,1.05,2.06667
01/09/2008,0.87778,1.24444
02/09/2008,1.31667,1.31667
03/09/2008,0.7875,0.7875
04/09/2008,1.50833,1.50833
05/09/2008,1.25833,1.25833
07/09/2008,0.71667,0.71667
08/09/2008,0.45952,0.45952
09/09/2008,1.31667,1.31667
10/09/2008,1.24167,1.24167
11/09/2008,0.50833,0.76667
12/09/2008,1.50833,1.50833
14/09/2008,0.79583,0.79583
15/09/2008,0.73,0.73
16/09/2008,1.13333,1.13333
17/09/2008,0.8,0.80638
18/09/2008,0.86111,0.86111
19/09/2008,1.04444,1.04444
21/09/2008,1.16667,1.1893
22/09/2008,0.63667,0.63667
23/09/2008,1.07222,1.07222
24/09/2008,1.68333,1.68333
25/09/2008,1.55,1.59979
26/09/2008,1.375,1.375
28/09/2008,0.80833,0.80833
29/09/2008,1.51667,1.51667
30/09/2008,0.86667,0.86667
01/10/2008,1.28333,1.28333
02/10/2008,1.01667,1.01667
03/10/2008,1.275,1.275
05/10/2008,0.87222,0.87222
06/10/2008,1.26667,1.26667
07/10/2008,0.79167,0.79167
08/10/2008,0.63611,0.63611
09/10/2008,1.525,1.525
10/10/2008,1.75,1.75
11/10/2008,1.5,1.5
12/10/2008,1.31667,1.31667
13/10/2008,1.03333,1.03333
14/10/2008,0.89167,0.89167
15/10/2008,1.19167,1.19167
16/10/2008,1.275,1.275
17/10/2008,0.53611,0.53611
18/10/2008,0.71667,0.71667
19/10/2008,1.1,1.1
20/10/2008,1.16667,1.16667
21/10/2008,0.96111,0.96111
22/10/2008,1.625,1.625
23/10/2008,1.10556,1.10556
24/10/2008,0.83889,0.83889
25/10/2008,1.53333,1.53333
26/10/2008,1.26667,1.26667
27/10/2008,0.70833,0.70833
28/10/2008,0.88889,0.88889
29/10/2008,0.80833,0.80833
30/10/2008,1.03333,1.03333
31/10/2008,1.51667,1.51667
02/11/2008,1.00833,1.00833
03/11/2008,0.66111,0.66111
04/11/2008,1.58333,1.69167
05/11/2008,1.65,1.65
06/11/2008,1.04167,1.04167
07/11/2008,1.18333,1.18333
08/11/2008,0.85833,0.99764
09/11/2008,0.8,0.8
10/11/2008,0.8875,0.8875
11/11/2008,0.9,0.96701
12/11/2008,0.6125,0.6125
13/11/2008,0.98333,0.98333
14/11/2008,0.52778,0.52778
15/11/2008,0.90833,0.90833
16/11/2008,1.35,1.35
17/11/2008,0.85556,0.85556
18/11/2008,0.57,0.57
19/11/2008,0.75,0.75
20/11/2008,0.61667,0.61667
21/11/2008,0.9,0.9
23/11/2008,0.725,0.725
24/11/2008,0.92222,0.92222
25/11/2008,0.89444,0.89444
26/11/2008,0.85556,0.85556
27/11/2008,1.23333,1.23333
28/11/2008,1.43333,1.43333
29/11/2008,0.86667,0.86667
30/11/2008,0.85556,0.85556
01/12/2008,1.30833,1.30833
02/12/2008,0.75833,0.81095
03/12/2008,0.925,0.925
04/12/2008,0.80417,0.80417
05/12/2008,0.34091,0.34091
06/12/2008,0.37333,0.37333
07/12/2008,0.72083,0.72083
08/12/2008,0.81667,0.81667
09/12/2008,0.98889,0.98889
10/12/2008,0.78333,0.78333
11/12/2008,0.48333,0.48333
12/12/2008,0.66667,0.66667
13/12/2008,0.65417,0.65417
14/12/2008,0.82778,0.82778
15/12/2008,0.96111,0.96111
16/12/2008,0.95556,0.96138
17/12/2008,0.57333,0.57333
18/12/2008,0.53333,0.57222
19/12/2008,0.93889,0.93889
20/12/2008,0.68792,0.68792
21/12/2008,1.18333,1.18333
22/12/2008,0.77222,0.77222
23/12/2008,0.69167,0.69167
24/12/2008,0.9,0.92185
25/12/2008,0.93333,0.93333
26/12/2008,0.72083,0.72672
27/12/2008,0.75833,1.09011
28/12/2008,0.85833,1.34234
29/12/2008,0.61111,1.06474
30/12/2008,0.83889,1.00283
31/12/2008,0.75556,0.90222
01/01/2009,0.75,1.04464
02/01/2009,0.54333,0.6824
03/01/2009,0.38333,0.55139
04/01/2009,0.64444,1.02237
05/01/2009,0.70556,0.9508
06/01/2009,0.4,0.55518
07/01/2009,0.58889,0.78405
08/01/2009,1.04167,1.30896
09/01/2009,0.59,0.60563
10/01/2009,0.59583,0.67568
11/01/2009,0.5625,0.68485
12/01/2009,0.57667,0.63381
13/01/2009,0.54333,0.61381
14/01/2009,0.72222,0.77564
15/01/2009,1.56667,1.83451
16/01/2009,1.07778,1.0878
17/01/2009,0.83333,0.97469
18/01/2009,0.77917,0.83849
19/01/2009,1.15,1.17563
20/01/2009,2.025,2.025
21/01/2009,1.05833,1.2084
22/01/2009,0.63889,0.68274
23/01/2009,0.81667,0.81667
24/01/2009,0.7,0.86111
25/01/2009,1.00833,1.06683
26/01/2009,0.925,0.925
27/01/2009,0.85,0.92123
28/01/2009,1,1
29/01/2009,0.85556,0.85556
30/01/2009,0.68333,0.68333
31/01/2009,0.29231,0.29231
01/02/2009,1.05,1.05
02/02/2009,0.975,0.975
03/02/2009,1.1,1.1
04/02/2009,0.67778,0.67778
05/02/2009,0.475,0.475
06/02/2009,0.67667,0.67667
07/02/2009,0.99167,0.99167
08/02/2009,0.625,0.625
09/02/2009,0.825,0.825
10/02/2009,0.64,0.6755
11/02/2009,0.51667,0.51667
12/02/2009,0.38889,0.38889
13/02/2009,0.84167,0.84167
14/02/2009,1.125,1.125
15/02/2009,0.975,1.04839
16/02/2009,0.71667,0.71667
17/02/2009,0.49667,0.49667
18/02/2009,0.64583,0.64583
19/02/2009,0.67083,0.67083
20/02/2009,0.8625,0.86585
21/02/2009,0.50238,0.50459
22/02/2009,0.75,0.75
23/02/2009,0.78889,0.78889
24/02/2009,0.825,0.825
25/02/2009,0.69444,0.69444
26/02/2009,0.72083,0.72083
27/02/2009,1.06667,1.06667
28/02/2009,0.93333,0.93333
01/03/2009,0.4875,0.49533
02/03/2009,1.075,1.09404
03/03/2009,0.55,0.55
04/03/2009,0.59167,0.59167
05/03/2009,0.82222,0.82222
06/03/2009,0.85556,0.91142
07/03/2009,0.81667,0.81667
08/03/2009,0.88333,0.88333
09/03/2009,0.44286,0.44286
10/03/2009,0.48889,0.48889
11/03/2009,0.93333,0.93333
12/03/2009,1.13333,1.13333
13/03/2009,0.84444,0.84444
14/03/2009,0.525,0.525
15/03/2009,0.76667,0.76667
16/03/2009,0.7625,0.7625
17/03/2009,0.85,1.01322
18/03/2009,1.25833,1.25833
19/03/2009,0.7,0.98907
20/03/2009,0.76111,0.85556
21/03/2009,0.63333,0.71667
22/03/2009,1.06667,1.06667
23/03/2009,0.96111,0.96111
24/03/2009,0.5625,0.5625
25/03/2009,0.86667,0.86667
26/03/2009,0.7,0.73502
27/03/2009,0.77083,0.77083
28/03/2009,0.73333,0.73333
29/03/2009,0.83333,0.83333
30/03/2009,1.23333,1.23333
31/03/2009,1.09167,1.09759
01/04/2009,0.55556,0.55556
02/04/2009,0.67917,0.75417
03/04/2009,0.93333,0.93333
04/04/2009,0.89167,0.89167
05/04/2009,0.725,0.725
06/04/2009,0.57083,0.57083
07/04/2009,0.73889,0.73889
08/04/2009,1.125,1.125
09/04/2009,1.01667,1.01667
10/04/2009,0.85556,0.85556
11/04/2009,0.6,0.6
12/04/2009,1.20833,1.20833
13/04/2009,0.84444,0.84444
14/04/2009,0.91667,0.91667
15/04/2009,0.95,0.95
16/04/2009,0.50714,0.50714
17/04/2009,0.64444,0.64444
18/04/2009,0.75556,0.75556
19/04/2009,0.56667,0.56667
20/04/2009,0.62,0.64903
21/04/2009,0.52667,0.52667
22/04/2009,0.81111,0.81111
23/04/2009,0.76111,0.76111
24/04/2009,0.46389,0.46389
25/04/2009,0.825,0.825
26/04/2009,1.17222,1.17222
27/04/2009,0.78333,1.18889
28/04/2009,1.08333,1.35833
29/04/2009,0.96111,0.96111
30/04/2009,1.09444,1.09444
01/05/2009,1.26667,1.26667
02/05/2009,0.9,0.9
03/05/2009,0.88333,0.88333
04/05/2009,0.875,0.875
05/05/2009,1.05833,1.05833
06/05/2009,0.6,0.6
07/05/2009,0.72778,0.72778
08/05/2009,0.87778,0.87778
09/05/2009,0.78333,0.87201
10/05/2009,0.525,0.525
11/05/2009,0.96667,0.9756
12/05/2009,0.37143,0.39762
13/05/2009,0.45,0.49114
14/05/2009,0.78889,0.8038
15/05/2009,0.66333,0.66333
16/05/2009,0.35833,0.35833
17/05/2009,0.65,0.65
18/05/2009,0.54583,0.66632
19/05/2009,0.68889,0.68889
20/05/2009,0.69167,0.69167
21/05/2009,1.41667,1.41667
22/05/2009,0.55238,0.55238
23/05/2009,0.7375,0.7375
24/05/2009,0.77778,0.7848
25/05/2009,0.63,0.63
26/05/2009,0.62333,0.62333
27/05/2009,0.73889,0.73889
28/05/2009,0.91667,0.92552
29/05/2009,0.99167,0.99167
30/05/2009,1.05,1.09517
31/05/2009,1.05,1.05
01/06/2009,1.20833,1.20833
02/06/2009,0.74444,0.79712
03/06/2009,1.225,1.225
04/06/2009,0.70833,1.39407
05/06/2009,0.84444,0.92043
06/06/2009,1.11667,1.11667
07/06/2009,0.77778,0.84603
08/06/2009,0.99167,0.99167
09/06/2009,0.71111,0.71111
10/06/2009,0.74444,0.8031
11/06/2009,0.67083,0.67083
12/06/2009,1.075,1.075
13/06/2009,1.275,1.275
14/06/2009,0.76667,0.86185
15/06/2009,0.65417,0.65417
16/06/2009,0.87778,0.87778
17/06/2009,0.98889,0.98889
18/06/2009,0.60417,0.60417
19/06/2009,0.84444,0.84444
20/06/2009,0.59444,0.59444
21/06/2009,1.03333,1.03333
22/06/2009,0.91667,0.91667
23/06/2009,1.15,1.15939
24/06/2009,0.55333,0.55333
25/06/2009,1.275,1.275
26/06/2009,0.94167,0.94167
27/06/2009,1.02222,1.02222
28/06/2009,0.78333,0.78333
29/06/2009,0.7875,0.83512
30/06/2009,0.68333,0.68333
01/07/2009,0.67222,0.67222
02/07/2009,0.725,0.725
03/07/2009,0.6875,0.6875
04/07/2009,0.575,0.575
05/07/2009,1.025,1.04181
06/07/2009,1.06667,1.06667
07/07/2009,1.07222,1.07222
08/07/2009,0.72222,0.72222
09/07/2009,0.51944,0.51944
10/07/2009,0.7,0.7
11/07/2009,1.18333,1.18333
12/07/2009,0.73333,0.73333
13/07/2009,0.85,0.85
14/07/2009,0.675,0.675
15/07/2009,0.81111,0.81111
16/07/2009,0.64583,0.64583
17/07/2009,0.73889,0.73889
18/07/2009,0.83889,0.88991
19/07/2009,0.73333,0.73333
20/07/2009,0.56667,0.56667
21/07/2009,0.60333,0.60333
22/07/2009,0.9,0.9
23/07/2009,0.99167,0.99167
24/07/2009,1.375,1.375
25/07/2009,0.64583,0.64583
26/07/2009,0.82222,0.85006
27/07/2009,0.71111,0.75873
28/07/2009,0.81111,0.86856
29/07/2009,1.11667,1.11667
30/07/2009,0.95,0.95
31/07/2009,1.18333,1.18333
01/08/2009,0.86667,0.86667
02/08/2009,0.90833,0.90833
03/08/2009,0.925,0.994
04/08/2009,0.6625,0.6625
05/08/2009,0.89444,0.89444
06/08/2009,0.84444,0.84444
07/08/2009,0.95556,0.95556
08/08/2009,0.95,0.95
09/08/2009,0.57667,0.57667
10/08/2009,0.65,0.65
11/08/2009,0.96667,0.96667
12/08/2009,0.83333,0.83333
13/08/2009,0.95833,0.95833
14/08/2009,1.05833,1.05833
15/08/2009,1.14167,1.14167
16/08/2009,0.65417,0.65417
