date,avg_uncorrected_pressure,total_daily_conflict_duration,conflict_dummy,avg_corrected_pressure
2006-03-17,1.0,160.0,1,1.06803
2006-03-18,0.92778,0.0,0,0.92778
2006-03-19,1.46667,0.0,0,1.46667
2006-03-20,0.90833,0.0,0,0.90833
2006-03-21,1.025,0.0,0,1.025
2006-03-22,1.01667,0.0,0,1.01667
2006-03-23,0.825,0.0,0,0.825
2006-03-24,0.70417,0.0,0,0.70417
2006-03-25,0.86667,0.0,0,0.86667
2006-03-26,1.1,0.0,0,1.1
2006-03-27,1.01667,190.0,1,1.11993
2006-03-28,0.88333,60.0,1,0.90787
2006-03-29,0.77222,0.0,0,0.77222
2006-03-30,0.87778,0.0,0,0.87778
2006-03-31,1.025,0.0,0,1.025
2006-04-01,0.95,130.0,1,1.01266
2006-04-02,0.85,0.0,0,0.85
2006-04-03,0.975,0.0,0,0.975
2006-04-04,0.60833,0.0,0,0.60833
2006-04-05,1.01667,0.0,0,1.01667
2006-04-06,0.65,0.0,0,0.65
2006-04-07,0.7,0.0,0,0.7
2006-04-08,0.69444,0.0,0,0.69444
2006-04-09,0.82222,0.0,0,0.82222
2006-04-10,1.05833,0.0,0,1.05833
2006-04-11,0.94167,0.0,0,0.94167
2006-04-12,1.05,0.0,0,1.05
2006-04-13,0.53667,0.0,0,0.53667
2006-04-14,1.14167,0.0,0,1.14167
2006-04-15,0.48333,150.0,1,0.52675
2006-04-16,0.83333,0.0,0,0.83333
2006-04-17,0.7,240.0,1,0.77961
2006-04-18,0.96667,0.0,0,0.96667
2006-04-19,1.01667,0.0,0,1.01667
2006-04-20,1.025,0.0,0,1.025
2006-04-21,0.91667,0.0,0,0.91667
2006-04-22,0.425,0.0,0,0.425
2006-04-23,0.85,0.0,0,0.85
2006-04-24,0.95,0.0,0,0.95
2006-04-25,1.25,0.0,0,1.25
2006-04-26,1.075,0.0,0,1.075
2006-04-27,1.3,0.0,0,1.3
2006-04-28,0.91667,0.0,0,0.91667
2006-04-29,0.925,0.0,0,0.925
2006-04-30,0.87167,0.0,0,0.87167
2006-05-01,1.50833,0.0,0,1.50833
2006-05-02,1.00833,20.0,1,1.01637
2006-05-03,0.58667,0.0,0,0.58667
2006-05-04,0.875,0.0,0,0.875
2006-05-05,0.98889,0.0,0,0.98889
2006-05-06,0.9,0.0,0,0.9
2006-05-07,0.66667,0.0,0,0.66667
2006-05-08,0.81111,0.0,0,0.81111
2006-05-09,0.925,0.0,0,0.925
2006-05-10,0.9,140.0,1,0.95727
2006-05-11,1.21667,0.0,0,1.21667
2006-05-12,0.76667,0.0,0,0.76667
2006-05-13,0.83889,0.0,0,0.83889
2006-05-14,0.95,170.0,1,1.03977
2006-05-15,0.6625,0.0,0,0.6625
2006-05-16,1.175,0.0,0,1.175
2006-05-17,0.48056,0.0,0,0.48056
2006-05-18,0.79444,0.0,0,0.79444
2006-05-19,1.10833,0.0,0,1.10833
2006-05-21,0.81667,0.0,0,0.81667
2006-05-22,1.03333,0.0,0,1.03333
2006-05-23,0.65417,20.0,1,0.65953
2006-05-24,0.68667,0.0,0,0.68667
2006-05-25,1.025,0.0,0,1.025
2006-05-26,0.75833,0.0,0,0.75833
2006-05-27,0.725,0.0,0,0.725
2006-05-28,0.69583,0.0,0,0.69583
2006-05-29,0.49,0.0,0,0.49
2006-05-30,1.2,0.0,0,1.2
2006-05-31,0.94167,0.0,0,0.94167
2006-06-01,1.24167,0.0,0,1.24167
2006-06-02,1.33333,0.0,0,1.33333
2006-06-03,0.79167,0.0,0,0.79167
2006-06-04,0.83333,0.0,0,0.83333
2006-06-05,0.94167,270.0,1,1.05667
2006-06-06,0.82778,0.0,0,0.82778
2006-06-07,0.94167,0.0,0,0.94167
2006-06-08,1.1,0.0,0,1.1
2006-06-09,1.35833,140.0,1,1.44534
2006-06-10,0.74167,130.0,1,0.85
2006-06-11,0.91667,0.0,0,0.91667
2006-06-12,0.99167,150.0,1,1.06917
2006-06-13,0.96667,20.0,1,0.97397
2006-06-14,0.60333,0.0,0,0.60333
2006-06-15,0.77778,0.0,0,0.77778
2006-06-16,0.6375,250.0,1,0.74167
2006-06-17,0.9,0.0,0,0.9
2006-06-18,1.18333,0.0,0,1.18333
2006-06-19,1.05833,0.0,0,1.05833
2006-06-20,0.93333,0.0,0,0.93333
2006-06-21,0.66667,0.0,0,0.66667
2006-06-22,1.05,0.0,0,1.05
2006-06-23,0.84444,140.0,1,0.90055
2006-06-24,0.88889,0.0,0,0.88889
2006-06-25,1.275,100.0,1,1.33596
2006-06-26,1.06667,20.0,1,1.07673
2006-06-27,1.06667,200.0,1,1.16868
2006-06-28,1.18333,280.0,1,1.35102
2006-06-29,0.6,240.0,1,0.67428
2006-06-30,0.825,170.0,1,0.89008
2006-07-01,0.91667,360.0,1,1.08523
2006-07-02,0.70833,140.0,1,0.79
2006-07-03,1.025,150.0,1,1.10038
2006-07-04,1.2,0.0,0,1.2
2006-07-05,1.31667,0.0,0,1.31667
2006-07-06,0.99167,150.0,1,1.07314
2006-07-07,0.95833,110.0,1,1.01315
2006-07-08,0.78333,140.0,1,0.82401
2006-07-09,0.93333,10.0,1,0.94145
2006-07-10,0.53333,190.0,1,0.585
2006-07-11,0.67083,0.0,0,0.67083
2006-07-12,0.68333,700.0,1,0.99958
2006-07-13,0.725,1160.0,1,1.51116
2006-07-14,0.48333,1350.0,1,1.20145
2006-07-15,0.68333,1300.0,1,1.62051
2006-07-16,0.39167,1830.0,1,1.34167
2006-07-17,0.40833,1600.0,1,1.34923
2006-07-18,0.36667,1720.0,1,1.50007
2006-07-19,0.41667,1640.0,1,1.66709
2006-07-20,0.625,1370.0,1,1.65163
2006-07-21,0.675,1290.0,1,1.55152
2006-07-22,0.54444,1250.0,1,1.21447
2006-07-23,0.70833,1170.0,1,1.44988
2006-07-24,0.68333,1180.0,1,1.46248
2006-07-25,0.65833,1230.0,1,1.51246
2006-07-26,0.70833,1240.0,1,1.58051
2006-07-27,0.55833,830.0,1,0.90162
2006-07-28,0.61111,880.0,1,0.96778
2006-07-29,0.78333,1120.0,1,1.57803
2006-07-30,0.6,1430.0,1,1.56088
2006-07-31,0.69167,990.0,1,1.26167
2006-08-01,0.77222,350.0,1,0.82605
2006-08-02,0.59583,490.0,1,0.76162
2006-08-03,0.6625,540.0,1,0.87243
2006-08-04,0.67778,820.0,1,1.03828
2006-08-05,0.90833,1000.0,1,1.64312
2006-08-06,0.76667,460.0,1,1.30101
2006-08-07,0.95833,690.0,1,1.38813
2006-08-08,0.94167,280.0,1,1.07313
2006-08-09,0.71667,330.0,1,0.87172
2006-08-10,1.18889,60.0,1,1.21947
2006-08-11,1.06667,360.0,1,1.26408
2006-08-12,1.1,520.0,1,1.44521
2006-08-13,0.73889,700.0,1,1.05376
2006-08-14,0.81667,820.0,1,1.30725
2006-08-15,0.53667,600.0,1,0.73375
2006-08-16,0.84167,140.0,1,0.90357
2006-08-17,1.19167,120.0,1,1.26742
2006-08-18,1.05,150.0,1,1.13026
2006-08-19,0.8,690.0,1,1.15951
2006-08-20,0.87222,470.0,1,1.06831
2006-08-21,0.95833,260.0,1,1.08771
2006-08-22,0.65556,400.0,1,0.82222
2006-08-23,0.76111,180.0,1,0.83184
2006-08-24,0.95,30.0,1,0.96533
2006-08-25,0.93333,140.0,1,0.99108
2006-08-26,0.6875,150.0,1,0.74289
2006-08-27,1.43333,210.0,1,1.56589
2006-08-28,1.25833,0.0,0,1.25833
2006-08-29,1.35,0.0,0,1.35
2006-08-30,1.08333,0.0,0,1.08333
2006-08-31,1.08333,0.0,0,1.08333
2006-09-01,1.20833,0.0,0,1.20833
2006-09-02,0.45,140.0,1,0.52778
2006-09-04,0.68333,160.0,1,0.73155
2006-09-05,1.1,330.0,1,1.28686
2006-09-06,1.24167,510.0,1,1.63495
2006-09-07,0.75417,180.0,1,0.82056
2006-09-08,0.80556,0.0,0,0.80556
2006-09-10,0.95,710.0,1,1.51701
2006-09-11,1.51667,0.0,0,1.51667
2006-09-12,0.81667,0.0,0,0.81667
2006-09-13,0.91667,0.0,0,0.91667
2006-09-14,1.05833,0.0,0,1.05833
2006-09-15,0.90833,0.0,0,0.90833
2006-09-17,0.67778,250.0,1,0.77821
2006-09-18,0.825,230.0,1,0.93011
2006-09-19,0.54667,0.0,0,0.54667
2006-09-20,0.65833,0.0,0,0.65833
2006-09-21,0.87222,0.0,0,0.87222
2006-09-22,0.89167,0.0,0,0.89167
2006-09-23,0.81667,0.0,0,0.81667
2006-09-24,0.95833,0.0,0,0.95833
2006-09-25,0.73889,0.0,0,0.73889
2006-09-26,1.11667,0.0,0,1.11667
2006-09-27,0.88333,0.0,0,0.88333
2006-09-28,0.72083,0.0,0,0.72083
2006-09-29,1.04167,0.0,0,1.04167
2006-10-01,1.0,140.0,1,1.05939
2006-10-02,1.25,0.0,0,1.25
2006-10-03,1.19167,0.0,0,1.19167
2006-10-04,1.29167,0.0,0,1.29167
2006-10-05,1.20833,0.0,0,1.20833
2006-10-06,1.05833,160.0,1,1.14269
2006-10-07,0.83333,0.0,0,0.83333
2006-10-08,0.81667,0.0,0,0.81667
2006-10-09,1.41667,0.0,0,1.41667
2006-10-10,1.125,0.0,0,1.125
2006-10-11,1.21667,0.0,0,1.21667
2006-10-12,0.83889,0.0,0,0.83889
2006-10-13,0.64583,0.0,0,0.64583
2006-10-14,0.73333,0.0,0,0.73333
2006-10-15,0.94167,0.0,0,0.94167
2006-10-16,0.67667,0.0,0,0.67667
2006-10-17,0.75833,0.0,0,0.75833
2006-10-18,0.95556,0.0,0,0.95556
2006-10-19,0.79444,0.0,0,0.79444
2006-10-20,1.225,30.0,1,1.24292
2006-10-22,2.55833,0.0,0,2.55833
2006-10-23,0.81667,0.0,0,0.81667
2006-10-24,0.97222,0.0,0,0.97222
2006-10-25,1.24167,0.0,0,1.24167
2006-10-26,0.67917,0.0,0,0.67917
2006-10-27,1.11667,0.0,0,1.11667
2006-10-28,0.81667,0.0,0,0.81667
2006-10-29,1.11667,0.0,0,1.11667
2006-10-30,1.15833,0.0,0,1.15833
2006-10-31,0.91111,0.0,0,0.91111
2006-11-01,1.07222,0.0,0,1.07222
2006-11-02,1.2,0.0,0,1.2
2006-11-03,0.86111,80.0,1,0.88675
2006-11-05,1.25,0.0,0,1.25
2006-11-06,0.71,0.0,0,0.71
2006-11-07,1.54167,0.0,0,1.54167
2006-11-08,1.41667,190.0,1,1.54766
2006-11-09,1.23333,0.0,0,1.23333
2006-11-10,0.6,0.0,0,0.6
2006-11-11,1.28333,140.0,1,1.463
2006-11-13,0.85556,260.0,1,0.85556
2006-11-14,0.83889,0.0,0,0.83889
2006-11-15,1.01667,0.0,0,1.01667
2006-11-16,1.2,0.0,0,1.2
2006-11-17,0.95833,0.0,0,0.95833
2006-11-18,1.13333,0.0,0,1.13333
2006-11-19,0.95,110.0,1,1.05245
2006-11-20,0.96667,150.0,1,1.04512
2006-11-21,0.93333,0.0,0,0.93333
2006-11-22,0.95,0.0,0,0.95
2006-11-23,0.83889,20.0,1,0.84475
2006-11-24,1.13333,0.0,0,1.13333
2006-11-25,1.00833,180.0,1,1.09083
2006-11-26,0.93333,440.0,1,1.16311
2006-11-27,0.95556,30.0,1,0.96914
2006-11-28,1.30833,0.0,0,1.30833
2006-11-29,1.53333,0.0,0,1.53333
2006-11-30,0.85833,0.0,0,0.85833
2006-12-01,1.09167,0.0,0,1.09167
2006-12-02,1.1,0.0,0,1.1
2006-12-03,0.93889,0.0,0,0.93889
2006-12-04,1.08333,0.0,0,1.08333
2006-12-05,0.93333,190.0,1,1.00333
2006-12-06,0.72778,870.0,1,1.17244
2006-12-07,1.43333,140.0,1,1.52689
2006-12-08,1.00833,0.0,0,1.00833
2006-12-09,0.8,20.0,1,0.8068
2006-12-10,1.10833,190.0,1,1.20708
2006-12-11,0.81667,290.0,1,0.95147
2006-12-12,1.075,0.0,0,1.075
2006-12-13,0.93333,0.0,0,0.93333
2006-12-14,1.075,0.0,0,1.075
2006-12-15,0.86667,0.0,0,0.86667
2006-12-16,0.53,150.0,1,0.55854
2006-12-17,1.01667,130.0,1,1.07835
2006-12-18,0.57222,0.0,0,0.57222
2006-12-19,0.86667,0.0,0,0.86667
2006-12-20,1.16667,0.0,0,1.16667
2006-12-21,1.11667,0.0,0,1.11667
2006-12-22,1.05,0.0,0,1.05
2006-12-23,0.73889,50.0,1,0.75712
2006-12-24,0.93333,90.0,1,0.96852
2006-12-25,1.25,310.0,1,1.74051
2006-12-26,0.88889,0.0,0,0.88889
2006-12-27,1.60833,0.0,0,1.60833
2006-12-28,1.225,0.0,0,1.225
2006-12-29,0.97222,0.0,0,0.97222
2006-12-31,0.89167,0.0,0,0.89167
2007-01-01,1.36667,0.0,0,1.36667
2007-01-02,1.03333,0.0,0,1.03333
2007-01-03,0.98333,0.0,0,0.98333
2007-01-04,1.15833,30.0,1,1.17375
2007-01-05,1.10833,0.0,0,1.10833
2007-01-06,1.25,0.0,0,1.25
2007-01-07,1.20833,0.0,0,1.20833
2007-01-08,0.75,0.0,0,0.75
2007-01-09,1.08333,280.0,1,1.2492
2007-01-10,1.05,180.0,1,1.14744
2007-01-11,1.48333,0.0,0,1.48333
2007-01-12,0.87778,0.0,0,0.87778
2007-01-13,0.6875,110.0,1,0.71615
2007-01-14,1.025,140.0,1,1.08903
2007-01-15,0.66667,0.0,0,0.66667
2007-01-16,0.975,0.0,0,0.975
2007-01-17,0.75556,0.0,0,0.75556
2007-01-18,0.91667,0.0,0,0.91667
2007-01-19,1.09167,0.0,0,1.09167
2007-01-20,1.06667,0.0,0,1.06667
2007-01-21,1.1,130.0,1,1.16158
2007-01-22,0.80556,0.0,0,0.80556
2007-01-23,0.82778,0.0,0,0.82778
2007-01-24,1.025,0.0,0,1.025
2007-01-25,0.50278,0.0,0,0.50278
2007-01-26,1.23333,20.0,1,1.24333
2007-01-27,0.91667,0.0,0,0.91667
2007-01-29,0.75556,40.0,1,0.75556
2007-01-30,0.81111,0.0,0,0.81111
2007-01-31,0.67222,140.0,1,0.72438
2007-02-01,1.1,0.0,0,1.1
2007-02-02,1.19167,0.0,0,1.19167
2007-02-03,1.03333,30.0,1,1.0474
2007-02-04,0.83333,160.0,1,0.97368
2007-02-05,1.0,0.0,0,1.0
2007-02-06,1.03333,0.0,0,1.03333
2007-02-07,1.1,0.0,0,1.1
2007-02-08,0.87222,20.0,1,0.88048
2007-02-09,1.10833,110.0,1,1.15776
2007-02-10,0.98333,0.0,0,0.98333
2007-02-11,1.28333,0.0,0,1.28333
2007-02-12,1.2,0.0,0,1.2
2007-02-13,1.0,0.0,0,1.0
2007-02-14,0.82917,0.0,0,0.82917
2007-02-15,0.95556,0.0,0,0.95556
2007-02-16,1.275,0.0,0,1.275
2007-02-17,1.19167,0.0,0,1.19167
2007-02-18,0.59583,20.0,1,0.60015
2007-02-19,1.03333,0.0,0,1.03333
2007-02-20,0.925,0.0,0,0.925
2007-02-21,1.15833,0.0,0,1.15833
2007-02-22,0.47857,150.0,1,0.51429
2007-02-23,0.81667,0.0,0,0.81667
2007-02-24,1.08333,0.0,0,1.08333
2007-02-25,0.94167,0.0,0,0.94167
2007-02-26,1.09167,0.0,0,1.09167
2007-02-27,1.06667,0.0,0,1.06667
2007-02-28,1.06667,0.0,0,1.06667
2007-03-01,0.90833,0.0,0,0.90833
2007-03-02,0.92083,0.0,0,0.92083
2007-03-03,0.795,0.0,0,0.795
2007-03-04,0.70833,0.0,0,0.70833
2007-03-05,0.93889,0.0,0,0.93889
2007-03-06,1.13333,0.0,0,1.13333
2007-03-07,0.88889,0.0,0,0.88889
2007-03-08,1.26667,0.0,0,1.26667
2007-03-09,0.98333,0.0,0,0.98333
2007-03-10,0.83333,0.0,0,0.83333
2007-03-11,0.96667,0.0,0,0.96667
2007-03-12,0.72083,0.0,0,0.72083
2007-03-13,0.83889,0.0,0,0.83889
2007-03-14,0.6625,0.0,0,0.6625
2007-03-15,0.86111,0.0,0,0.86111
2007-03-16,0.63333,0.0,0,0.63333
2007-03-17,0.71667,10.0,1,0.71913
2007-03-18,0.68333,0.0,0,0.68333
2007-03-19,0.9,120.0,1,0.95652
2007-03-20,1.2,0.0,0,1.2
2007-03-21,0.56667,0.0,0,0.56667
2007-03-22,1.45833,0.0,0,1.45833
2007-03-23,0.73333,0.0,0,0.73333
2007-03-24,0.95833,20.0,1,0.9683
2007-03-25,0.68333,20.0,1,0.7
2007-03-26,0.85,0.0,0,0.85
2007-03-27,0.62917,0.0,0,0.62917
2007-03-28,0.64333,0.0,0,0.64333
2007-03-29,0.57917,0.0,0,0.57917
2007-03-30,0.925,0.0,0,0.925
2007-03-31,0.925,20.0,1,0.93412
2007-04-02,1.05833,0.0,0,1.05833
2007-04-03,0.93333,0.0,0,0.93333
2007-04-04,0.84444,0.0,0,0.84444
2007-04-05,0.86667,0.0,0,0.86667
2007-04-06,1.0,0.0,0,1.0
2007-04-07,0.925,0.0,0,0.925
2007-04-08,0.50556,0.0,0,0.50556
2007-04-09,1.2,0.0,0,1.2
2007-04-10,0.99167,0.0,0,0.99167
2007-04-11,1.05,0.0,0,1.05
2007-04-12,0.92778,0.0,0,0.92778
2007-04-13,0.69444,30.0,1,0.71111
2007-04-14,0.91667,0.0,0,0.91667
2007-04-15,0.72083,0.0,0,0.72083
2007-04-16,1.1875,0.0,0,1.1875
2007-04-17,1.75833,0.0,0,1.75833
2007-04-18,1.03889,0.0,0,1.03889
2007-04-19,1.04444,0.0,0,1.04444
2007-04-20,0.85,320.0,1,0.99545
2007-04-21,0.86667,0.0,0,0.86667
2007-04-22,0.58,0.0,0,0.58
2007-04-23,1.09444,0.0,0,1.09444
2007-04-24,0.975,0.0,0,0.975
2007-04-25,0.84167,0.0,0,0.84167
2007-04-26,1.10833,0.0,0,1.10833
2007-04-27,0.72083,130.0,1,0.7573
2007-04-28,0.55,0.0,0,0.55
2007-04-29,1.13333,0.0,0,1.13333
2007-04-30,0.88333,30.0,1,0.89653
2007-05-01,0.75556,0.0,0,0.75556
2007-05-02,0.76667,20.0,1,0.77305
2007-05-03,0.69444,50.0,1,0.70865
2007-05-04,0.56667,0.0,0,0.56667
2007-05-05,0.425,0.0,0,0.425
2007-05-06,1.21667,0.0,0,1.21667
2007-05-07,1.40833,0.0,0,1.40833
2007-05-08,0.93333,130.0,1,0.99082
2007-05-09,1.0,0.0,0,1.0
2007-05-10,0.575,0.0,0,0.575
2007-05-11,0.55833,0.0,0,0.55833
2007-05-12,0.43333,0.0,0,0.43333
2007-05-14,0.75556,0.0,0,0.75556
2007-05-15,1.09167,0.0,0,1.09167
2007-05-16,1.03333,140.0,1,1.10339
2007-05-17,1.075,0.0,0,1.075
2007-05-18,1.2,0.0,0,1.2
2007-05-19,0.8,20.0,1,0.81442
2007-05-21,0.72222,320.0,1,0.8345
2007-05-22,0.625,0.0,0,0.625
2007-05-23,0.57083,130.0,1,0.59902
2007-05-24,0.72778,60.0,1,0.74246
2007-05-25,0.74333,0.0,0,0.74333
2007-05-26,0.95833,20.0,1,0.96282
2007-05-27,1.1,70.0,1,1.17
2007-05-28,1.00833,0.0,0,1.00833
2007-05-29,0.95833,0.0,0,0.95833
2007-05-30,1.06667,0.0,0,1.06667
2007-05-31,1.09167,0.0,0,1.09167
2007-06-01,1.11667,90.0,1,1.16373
2007-06-02,0.7125,70.0,1,0.73889
2007-06-03,0.91667,0.0,0,0.91667
2007-06-04,0.80556,0.0,0,0.80556
2007-06-05,0.86111,0.0,0,0.86111
2007-06-06,0.49667,160.0,1,0.54373
2007-06-07,0.81111,0.0,0,0.81111
2007-06-08,0.95,0.0,0,0.95
2007-06-09,0.725,0.0,0,0.725
2007-06-10,0.75556,0.0,0,0.75556
2007-06-11,0.5875,0.0,0,0.5875
2007-06-12,0.91667,180.0,1,0.99609
2007-06-13,0.67917,130.0,1,0.72452
2007-06-14,0.52083,430.0,1,0.63426
2007-06-15,1.025,100.0,1,1.07309
2007-06-16,0.8,120.0,1,0.89565
2007-06-17,0.85,260.0,1,1.12975
2007-06-18,0.86667,360.0,1,1.03211
2007-06-19,0.73333,20.0,1,0.74116
2007-06-20,0.73333,140.0,1,0.77853
2007-06-21,0.88333,0.0,0,0.88333
2007-06-22,0.54667,0.0,0,0.54667
2007-06-23,0.575,170.0,1,0.64583
2007-06-24,0.59167,50.0,1,0.6125
2007-06-25,0.94444,0.0,0,0.94444
2007-06-26,0.925,0.0,0,0.925
2007-06-27,0.79444,130.0,1,0.86366
2007-06-28,0.90556,0.0,0,0.90556
2007-06-29,1.28333,0.0,0,1.28333
2007-06-30,1.10556,0.0,0,1.10556
2007-07-01,1.425,0.0,0,1.425
2007-07-02,0.8375,0.0,0,0.8375
2007-07-03,0.66111,0.0,0,0.66111
2007-07-04,0.68333,150.0,1,0.72761
2007-07-05,0.53333,0.0,0,0.53333
2007-07-06,0.5875,0.0,0,0.5875
2007-07-07,0.975,0.0,0,0.975
2007-07-08,1.10833,130.0,1,1.17813
2007-07-09,0.63667,0.0,0,0.63667
2007-07-10,0.51333,0.0,0,0.51333
2007-07-11,0.72917,0.0,0,0.72917
2007-07-12,0.70667,0.0,0,0.70667
2007-07-13,0.51111,0.0,0,0.51111
2007-07-14,0.82778,0.0,0,0.82778
2007-07-15,1.03333,0.0,0,1.03333
2007-07-16,0.99167,20.0,1,1.0017
2007-07-17,0.50333,0.0,0,0.50333
2007-07-18,0.67083,0.0,0,0.67083
2007-07-19,0.91111,0.0,0,0.91111
2007-07-20,0.79444,30.0,1,0.80456
2007-07-21,0.65,130.0,1,0.70417
2007-07-22,0.43333,160.0,1,0.46667
2007-07-23,0.48611,0.0,0,0.48611
2007-07-24,0.65,0.0,0,0.65
2007-07-25,0.74444,170.0,1,0.83889
2007-07-26,0.925,0.0,0,0.925
2007-07-27,0.89167,0.0,0,0.89167
2007-07-28,0.39722,170.0,1,0.42108
2007-07-29,0.58333,150.0,1,0.61552
2007-07-30,0.48,0.0,0,0.48
2007-07-31,0.76667,0.0,0,0.76667
2007-08-01,0.79167,0.0,0,0.79167
2007-08-02,1.73333,0.0,0,1.73333
2007-08-03,0.76667,0.0,0,0.76667
2007-08-04,0.6,0.0,0,0.6
2007-08-05,0.57667,0.0,0,0.57667
2007-08-06,0.79167,0.0,0,0.79167
2007-08-07,0.91111,0.0,0,0.91111
2007-08-08,0.90556,0.0,0,0.90556
2007-08-09,0.76111,0.0,0,0.76111
2007-08-10,0.85,0.0,0,0.85
2007-08-11,0.90833,130.0,1,0.97212
2007-08-12,0.85,0.0,0,0.85
2007-08-13,0.74167,0.0,0,0.74167
2007-08-14,0.68333,0.0,0,0.68333
2007-08-15,0.88333,0.0,0,0.88333
2007-08-16,0.72222,0.0,0,0.72222
2007-08-17,0.775,0.0,0,0.775
2007-08-18,1.01667,0.0,0,1.01667
2007-08-19,1.00556,0.0,0,1.00556
2007-08-20,1.15833,0.0,0,1.15833
2007-08-21,0.67917,0.0,0,0.67917
2007-08-22,0.6625,0.0,0,0.6625
2007-08-23,1.08333,0.0,0,1.08333
2007-08-24,1.075,0.0,0,1.075
2007-08-25,0.49722,0.0,0,0.49722
2007-08-26,1.11667,0.0,0,1.11667
2007-08-27,0.88889,0.0,0,0.88889
2007-08-28,0.88333,0.0,0,0.88333
2007-08-29,0.79583,0.0,0,0.79583
2007-08-30,0.55417,0.0,0,0.55417
2007-08-31,0.73889,0.0,0,0.73889
2007-09-02,0.78889,0.0,0,0.78889
2007-09-03,1.175,0.0,0,1.175
2007-09-04,1.00833,0.0,0,1.00833
2007-09-05,0.6875,0.0,0,0.6875
2007-09-06,0.66667,150.0,1,0.71686
2007-09-07,0.54333,0.0,0,0.54333
2007-09-08,0.78333,0.0,0,0.78333
2007-09-09,0.9,0.0,0,0.9
2007-09-10,1.54167,0.0,0,1.54167
2007-09-11,1.14167,0.0,0,1.14167
2007-09-12,1.18333,0.0,0,1.18333
2007-09-13,0.95556,0.0,0,0.95556
2007-09-14,0.875,0.0,0,0.875
2007-09-15,1.06667,0.0,0,1.06667
2007-09-16,0.6125,0.0,0,0.6125
2007-09-17,0.93333,0.0,0,0.93333
2007-09-18,1.03333,0.0,0,1.03333
2007-09-19,0.74444,40.0,1,0.76151
2007-09-20,1.00833,330.0,1,1.18497
2007-09-21,0.85,160.0,1,0.91195
2007-09-23,0.61667,0.0,0,0.61667
2007-09-24,0.78889,210.0,1,0.85715
2007-09-25,0.88333,0.0,0,0.88333
2007-09-26,0.57333,0.0,0,0.57333
2007-09-27,0.88333,0.0,0,0.88333
2007-09-28,0.67083,0.0,0,0.67083
2007-09-29,0.45,160.0,1,0.53889
2007-09-30,0.76667,0.0,0,0.76667
2007-10-01,0.64583,0.0,0,0.64583
2007-10-02,0.66667,20.0,1,0.67262
2007-10-03,0.95,0.0,0,0.95
2007-10-04,0.95,0.0,0,0.95
2007-10-05,1.1575,140.0,1,1.23568
2007-10-06,0.95,0.0,0,0.95
2007-10-07,1.00833,170.0,1,1.08852
2007-10-08,1.11667,0.0,0,1.11667
2007-10-09,0.89167,0.0,0,0.89167
2007-10-10,0.91667,0.0,0,0.91667
2007-10-11,0.78889,0.0,0,0.78889
2007-10-12,1.15,0.0,0,1.15
2007-10-14,0.75556,280.0,1,0.86389
2007-10-15,0.5375,30.0,1,0.54293
2007-10-16,0.51333,0.0,0,0.51333
2007-10-17,1.00833,0.0,0,1.00833
2007-10-18,1.08333,0.0,0,1.08333
2007-10-19,0.57083,190.0,1,0.64406
2007-10-21,1.1,0.0,0,1.1
2007-10-22,0.86667,0.0,0,0.86667
2007-10-23,1.64167,0.0,0,1.64167
2007-10-24,1.07222,0.0,0,1.07222
2007-10-25,1.15,60.0,1,1.18119
2007-10-26,1.025,0.0,0,1.025
2007-10-27,0.90833,0.0,0,0.90833
2007-10-28,0.93333,0.0,0,0.93333
2007-10-29,0.69167,0.0,0,0.69167
2007-10-30,0.69444,0.0,0,0.69444
2007-10-31,0.91667,180.0,1,0.99516
2007-11-01,0.85556,0.0,0,0.85556
2007-11-02,0.78889,0.0,0,0.78889
2007-11-04,1.23333,0.0,0,1.23333
2007-11-05,1.075,0.0,0,1.075
2007-11-06,0.94444,0.0,0,0.94444
2007-11-07,0.84444,0.0,0,0.84444
2007-11-08,0.60417,0.0,0,0.60417
2007-11-09,0.95833,0.0,0,0.95833
2007-11-10,0.7,0.0,0,0.7
2007-11-11,0.95,0.0,0,0.95
2007-11-12,0.62,0.0,0,0.62
2007-11-13,0.9,0.0,0,0.9
2007-11-14,0.6,0.0,0,0.6
2007-11-15,0.91667,0.0,0,0.91667
2007-11-16,0.975,0.0,0,0.975
2007-11-17,1.06667,0.0,0,1.06667
2007-11-18,1.01667,0.0,0,1.01667
2007-11-19,1.20833,0.0,0,1.20833
2007-11-20,1.13333,0.0,0,1.13333
2007-11-21,1.01667,0.0,0,1.01667
2007-11-22,0.8,0.0,0,0.8
2007-11-23,0.83333,0.0,0,0.83333
2007-11-24,1.01667,0.0,0,1.01667
2007-11-25,0.75,0.0,0,0.75
2007-11-26,0.95833,90.0,1,0.998
2007-11-27,0.825,440.0,1,1.02631
2007-11-28,0.73333,290.0,1,0.83471
2007-11-29,1.08333,140.0,1,1.15595
2007-11-30,0.6875,0.0,0,0.6875
2007-12-01,0.86667,0.0,0,0.86667
2007-12-02,1.16667,0.0,0,1.16667
2007-12-03,0.58667,0.0,0,0.58667
2007-12-04,0.975,0.0,0,0.975
2007-12-05,0.73333,0.0,0,0.73333
2007-12-06,0.85,0.0,0,0.85
2007-12-07,0.83889,0.0,0,0.83889
2007-12-08,1.16667,0.0,0,1.16667
2007-12-09,1.14583,0.0,0,1.14583
2007-12-10,0.71667,0.0,0,0.71667
2007-12-11,1.03333,0.0,0,1.03333
